visitor_id,experiment_variation_id,visit_date,trip_id,origin,destination,transport_type,duration_min,distance_km,baseline_price,competitor_price,price_shown,price_paid,price_ratio_vs_competitor,discount_flag,markup_flag,saw_price,clicked_trip,added_to_cart,booked,trip_date,load_factor,seats_left,advance_booking_days,device,os,country,utm_source,returning_user,route_views_last_24h,ATC_rate_last_24h,conversion_rate_last_7d,popularity_score,revenue,netprofit
v_207,0,2025-01-25 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1587,1537.571394132406,1.1300256764133825,0,0,1,1.0,1,1,2025-01-30,0.8839048681072604,2.0,5.0,mobile,MacOS,CN,email,0,399,0.15113674523220008,0.0394340179736636,0.8900570254652526,1537.571394132406,662.0289328014651
v_208,0,2025-01-21 00:00:00,1005,BKK,PTY,van,236,296,1587,0.0,1587,,1.1300256764133825,0,0,1,0.0,0,0,,,,,desktop,Windows,CN,direct,1,2116,0.047861363928692155,0.08897230419890338,0.7387231507265664,0.0,0.0
v_209,1,2025-01-15 00:00:00,1012,SML,BKK,bus,136,386,714,637.1432765976858,699.9128779171223,,1.098517246630339,1,0,1,0.0,0,0,,,,,desktop,Windows,CN,facebook,0,1556,0.16931344843017473,0.08245812866460965,0.8229838050417675,0.0,0.0
v_210,0,2025-01-27 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1587,,1.1300256764133825,0,0,1,0.0,0,0,,,,,desktop,MacOS,UK,affiliate,1,324,0.061082167732616766,0.04316040279249211,0.8953460891531693,0.0,0.0
v_211,1,2025-01-09 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1149.0835165108958,,0.805043651642419,1,0,1,0.0,0,0,,,,,mobile,iOS,TH,google,0,1388,error,0.0842268913612307,0.2923831104121931,0.0,0.0
v_212,1,2025-01-11 00:00:00,1002,CNX,BKK,bus,255,234,1194,0.0,1288.6970952997208,,1.251509124083956,0,1,1,0.0,0,0,,,,,desktop,Windows,TH,email,1,1667,0.040303529882858076,0.02444163528441038,0.07049194564314465,0.0,0.0
v_213,1,2025-01-10 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,772.6889856738024,,0.8684927609093079,0,1,1,0.0,0,0,,,,,desktop,iOS,TH,email,0,3636,0.05842762729382764,0.07682777495563793,0.07663580647524881,0.0,0.0
v_214,0,2025-01-24 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,mobile,iOS,TH,email,1,166,0.024751747437868444,0.08459841486276629,0.34889007504182357,0.0,0.0
v_215,1,2025-01-09 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,774.9151049429272,,0.9642847332239831,1,0,1,0.0,0,0,,,,,desktop,MacOS,RU,email,0,3659,0.08311268727200961,0.05404388040736033,0.42960859213236335,0.0,0.0
v_216,1,2025-01-23 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1525.1658439800008,,0.8151434586227387,1,0,1,1.0,1,0,,,,,mobile,iOS,RU,affiliate,0,1703,0.1305814587326023,0.06239294268200187,0.11841503917593188,0.0,0.0
v_217,1,2025-01-10 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1379.0866532932534,,1.3392903078574105,0,1,1,1.0,0,0,,,,,mobile,iOS,CN,facebook,0,2272,0.1423216633368604,0.07319314865636466,0.17169390770544957,0.0,0.0
v_218,1,2025-01-18 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1790.9814171612823,,0.8625712394004453,0,1,1,1.0,0,0,,,,,mobile,Android,IN,google,0,1378,0.1553121847672627,0.07110079525700565,0.7729867213055868,0.0,0.0
v_219,0,2025-01-07 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,1.0,1,0,,,,,mobile,MacOS,UK,email,1,3923,0.14745429584743328,0.05820909394128208,0.8361177032072488,0.0,0.0
v_220,1,2025-01-25 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,725.6222070805294,,0.9029458993802679,1,0,1,0.0,0,0,,,,,desktop,Android,TH,direct,0,3019,0.08368695708421693,0.08231838935163431,0.9017740285462287,0.0,0.0
v_221,1,2025-01-16 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1428.2940993789437,,1.3870777731770152,0,1,1,0.0,0,0,,,,,desktop,MacOS,CN,direct,0,561,0.19946464724156057,0.0603153356451942,0.3211621526359535,0.0,0.0
v_222,0,2025-01-19 00:00:00,1012,SML,BKK,bus,136,386,714,637.1432765976858,714,,1.1206270649401266,0,0,1,0.0,0,0,,,,,desktop,Android,UK,google,1,927,0.13572001479597273,0.05355904313617725,0.005313475668345946,0.0,0.0
v_223,1,2025-01-28 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1467.3533647921358,,0.7842448750865543,1,0,1,0.0,0,0,,,,,mobile,iOS,TH,direct,1,73,0.15102810556782656,0.02528929054456618,0.19497519990028922,0.0,0.0
v_224,1,2025-01-28 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1731.7174701786475,,0.8340285779798717,1,0,1,0.0,0,0,,,,,desktop,iOS,TH,google,1,83,0.08338027863523582,0.062965444164309,0.18537277908251149,0.0,0.0
v_225,0,2025-01-13 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,0.0,0,0,,,,,desktop,iOS,UK,email,1,3907,0.11131776586302947,0.06730855453398946,0.7482328313318959,0.0,0.0
v_226,0,2025-01-29 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,1.0,1,0,,,,,desktop,Windows,RU,facebook,0,1393,0.1569958873301765,0.07730547169708647,0.150608103218274,0.0,0.0
v_227,0,2025-01-08 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,0.0,0,0,,,,,mobile,MacOS,TH,facebook,1,395,0.17874245589746682,0.0392761556525573,0.9009608956904679,0.0,0.0
v_228,0,2025-01-08 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1734,1809.1812258715563,0.9901873776506241,0,0,1,1.0,1,1,2025-01-17,0.20400300695255252,37.0,9.0,desktop,MacOS,UK,email,1,4476,0.017666657103342944,0.04700723661951274,0.13008066982894695,1809.1812258715563,976.5014525262487
v_229,0,2025-01-20 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,1.0,1,0,,,,,desktop,Android,IN,affiliate,0,3534,0.1548374986551824,0.013504421501889905,0.8371196278306522,0.0,0.0
v_230,1,2025-01-11 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1903.219239319984,,1.0868187241502136,0,1,1,0.0,0,0,,,,,mobile,MacOS,UK,facebook,1,2288,0.1749980497088626,0.04412148925380823,0.3714859436594342,0.0,0.0
v_231,0,2025-01-28 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,796,,1.1517955376386206,0,0,1,1.0,1,0,,,,,desktop,Android,UK,direct,0,2991,0.07886195129700753,0.08772772791669545,0.11006328420111522,0.0,0.0
v_232,0,2025-01-11 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,0.0,0,0,,,,,desktop,iOS,IN,email,0,1708,0.04879164624196617,0.013810805089514546,0.5797261570972247,0.0,0.0
v_233,0,2025-01-17 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1740,,0.8380176043008142,0,0,1,0.0,0,0,,,,,mobile,MacOS,IN,affiliate,1,3285,0.19117166859178666,0.08934540758901979,0.5844997955307902,0.0,0.0
v_234,1,2025-01-17 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1847.9412653361449,,1.0552526618082891,0,1,1,1.0,1,0,,,,,mobile,MacOS,IN,affiliate,0,971,0.13521862792512415,0.029010864832563793,0.8629968313588721,0.0,0.0
v_235,1,2025-01-15 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,298.66117334046163,,1.319725864787759,0,1,1,0.0,0,0,,,,,mobile,iOS,UK,facebook,0,1260,0.171003706808561,0.015615466173844952,0.3352790500782957,0.0,0.0
v_236,0,2025-01-07 00:00:00,?,KOH,BKK,ferry,211,293,796,691.0948809820336,796,,1.1517955376386206,0,0,1,0.0,0,0,,,,,desktop,Windows,TH,direct,0,2805,0.029185840295374608,0.025074198018469697,0.14727556355209093,0.0,0.0
v_237,0,2025-01-03 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,609,,0.9572480901455515,0,0,1,0.0,0,0,,,,,mobile,Android,US,facebook,0,1066,0.0218873200216958,0.028945624569880868,0.8090236402916764,0.0,0.0
v_238,1,2025-01-18 00:00:00,?,KOH,BKK,ferry,211,293,796,691.0948809820336,761.1896291668738,,1.1014256509688465,1,0,1,1.0,0,0,,,,,desktop,MacOS,TH,email,0,1973,0.12855971225050666,0.03462763760746945,0.4878343185440125,0.0,0.0
v_239,0,2025-01-17 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,mobile,iOS,US,facebook,0,2183,0.0696363443772694,0.05842204348275127,0.8401080784391999,0.0,0.0
v_240,1,2025-01-17 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1843.9988722590126,,0.985547653301205,0,1,1,0.0,0,0,,,,,desktop,MacOS,US,affiliate,0,2989,0.0723642900788845,0.050859092007972916,0.7624469586748684,0.0,0.0
v_241,1,2025-01-30 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,998.6897076077111,1022.8183125454672,1.2427441820803922,0,1,1,1.0,1,1,2025-02-04,0.29215751215528085,26.0,5.0,desktop,iOS,UK,facebook,0,82,0.06294218199185692,0.029683882029122494,0.1828377798688171,1022.8183125454672,671.3892271835207
v_242,1,2025-01-02 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1993.6785985610852,,0.960194116616072,0,1,1,0.0,0,0,,,,,desktop,Android,RU,email,0,3938,0.04327339662476712,0.07054881529712201,0.2205042634356471,0.0,0.0
v_243,0,2025-01-30 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1632,,0.8722422743226302,0,0,1,0.0,0,0,,,,,desktop,MacOS,US,google,0,3009,0.09708148297163934,0.04160974486139028,0.09377652625701649,0.0,0.0
v_244,1,2025-01-26 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,550.5800132836499,,0.865421455152851,1,0,1,1.0,1,0,,,,,desktop,MacOS,UK,affiliate,0,3103,0.15448061921966963,0.05616299482972892,0.7040832713213391,0.0,0.0
v_245,1,2025-01-13 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,669.8927139914691,,0.7529510365417467,1,0,1,1.0,0,0,,,,,desktop,Android,RU,email,0,2461,0.016633195004682525,0.05960439657247349,0.4381786132483445,0.0,0.0
v_246,0,2025-01-22 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,0.0,0,0,,,,,desktop,iOS,UK,affiliate,0,1374,0.12604643883015734,0.02798571441537456,0.055525032809150554,0.0,0.0
v_247,0,2025-01-07 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,mobile,MacOS,IN,direct,1,1286,0.06373221482739495,0.04767240569783403,0.292516425476252,0.0,0.0
v_248,0,2025-01-21 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,609,632.4376766676868,0.9572480901455515,0,0,1,1.0,1,1,2025-01-24,0.44528927500713816,24.0,3.0,desktop,MacOS,CN,email,1,3777,0.19303846088474721,0.010925604634212284,0.7160499732421445,632.4376766676868,426.18665975235524
v_249,1,2025-01-09 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1452.1154348452803,,1.0339809240651234,1,0,1,1.0,0,0,,,,,desktop,Windows,US,direct,1,4035,0.0217436075309523,0.01831244753002407,0.16279098920622936,0.0,0.0
v_250,0,2025-01-12 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,mobile,Windows,UK,facebook,1,4277,0.16530749098816078,0.0781343303228763,0.05560552168046062,0.0,0.0
v_251,0,2025-01-15 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,0.0,0,0,,,,,desktop,MacOS,CN,email,0,158,0.09361102883678576,0.07567407158476801,0.940220805571285,0.0,0.0
v_252,0,2025-01-21 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1632,,0.8722422743226302,0,0,1,0.0,0,0,,,,,desktop,Windows,UK,direct,0,1004,0.0924303453424964,0.024796497617099088,0.11658307455569672,0.0,0.0
v_253,1,2025-01-05 00:00:00,1012,SML,BKK,bus,136,386,714,637.1432765976858,706.739744268275,,1.109232052235144,1,0,1,1.0,1,0,,,,,desktop,Windows,TH,email,0,4470,0.1891052436236598,0.01744606356613037,0.25393777192369615,0.0,0.0
v_254,1,01/05/2025,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1028.4581161031194,,0.9987798690132808,1,0,1,0.0,0,0,,,,,desktop,Windows,UK,google,0,2041,0.052381791693123805,0.0885797958487805,0.7894922984240523,0.0,0.0
v_255,0,2025-01-08 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,0.0,0,0,,,,,desktop,iOS,RU,facebook,0,307,0.053039108946860085,0.06525732756927094,0.2528581182501112,0.0,0.0
v_256,1,2025-01-10 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,273.11679635382404,,1.206850211645109,1,0,1,1.0,1,0,,,,,mobile,Windows,IN,google,0,4554,0.16977265497655236,0.02991148268014576,0.3809912736683999,0.0,0.0
v_257,0,2025-01-29 00:00:00,1007,DMK,CNX,bus,299,701,1734,0.0,1734,,0.9901873776506241,0,0,1,0.0,0,0,,,,,mobile,iOS,CN,affiliate,0,3106,0.06924240602159604,0.03247949462018678,0.6541601542860984,0.0,0.0
v_258,1,2025-01-18 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1299.6374242335598,,1.2621337476135022,0,1,1,0.0,0,0,,,,,mobile,MacOS,UK,facebook,0,4557,0.01888931054463602,0.03876868497628563,0.43817671666635527,0.0,0.0
v_259,0,2025-01-07 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1734,,0.9901873776506241,0,0,1,0.0,0,0,,,,,desktop,Android,RU,facebook,0,4857,0.1823772994277171,0.024065533859479862,0.22008867687138656,0.0,0.0
v_260,1,2025-01-13 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,720.604024476021,,0.8099499156103432,1,0,1,0.0,0,0,,,,,desktop,Android,UK,facebook,0,4096,0.02736107992347775,0.0383343246416484,0.04305240271566857,0.0,0.0
v_261,0,2025-01-21 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,mobile,MacOS,IN,affiliate,0,3884,0.10196390877678678,0.05626858982961338,0.308468281489484,0.0,0.0
v_262,1,2025-01-20 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1199.0156773563433,,1.1644156455417234,0,1,1,1.0,1,0,,,,,desktop,iOS,UK,direct,1,1246,0.08604033241143769,0.0804968184660443,0.2659284506321188,0.0,0.0
v_263,1,01/27/2025,1004,HKT,BKK,van,46,363,280,226.30546336112988,268.1072088680845,,1.1847138150626482,1,0,1,0.0,0,0,,,,,desktop,iOS,CN,affiliate,0,4155,0.1574951907280301,0.02174511377054658,0.5654199676077424,0.0,0.0
v_264,0,2025-01-15 00:00:00,1006,PTY,BKK,van,297,767,609,0.0,609,,0.9572480901455515,0,0,1,0.0,0,0,,,,,desktop,MacOS,IN,email,0,4810,0.0678744475970962,0.03380642235899544,0.2798926522464269,0.0,0.0
v_265,1,2025-01-02 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,314.5983169612471,,1.390149014914513,0,1,1,1.0,0,0,,,,,desktop,Android,TH,google,1,4616,0.0682222363136406,0.013623220270830889,0.5883522209831533,0.0,0.0
v_266,1,2025-01-13 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1568.5871760214593,,0.8383505183126652,1,0,1,0.0,0,0,,,,,mobile,Windows,TH,direct,0,1857,0.165288009320515,0.0937358578152393,0.09536092127300355,0.0,0.0
v_267,1,2025-01-28 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1245.8993936012344,,1.2099464369631148,0,1,1,0.0,0,0,,,,,mobile,Windows,UK,affiliate,0,4586,0.11867921687388262,0.08248890963699877,0.760160929790159,0.0,0.0
v_268,0,2025-01-20 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1632,,0.8722422743226302,0,0,1,1.0,1,0,,,,,mobile,Windows,UK,facebook,0,3528,0.13188585143868783,0.03338453241462695,0.8860861088135163,0.0,0.0
v_269,0,2025-01-20 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1194,,1.1595447057391743,0,0,1,0.0,0,0,,,,,mobile,Windows,CN,direct,0,3151,0.08542851081942009,0.024068527363797478,0.7379509473975921,0.0,0.0
v_270,1,2025-01-05 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1830.0261033801182,,1.3030727695817672,0,1,1,0.0,0,0,,,,,desktop,iOS,RU,affiliate,0,1660,0.09885943037212663,0.06574509724298518,0.4111904758694911,0.0,0.0
v_271,1,2025-01-02 00:00:00,?,CNX,BKK,bus,255,234,1194,1029.7145026753078,N/A,,1.3177450409700886,0,1,1,0.0,0,0,,,,,mobile,Android,UK,email,1,2684,0.09948051116677775,0.05430090836641675,0.1950089804386158,0.0,0.0
v_272,1,2025-01-15 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1144.9267933044248,1105.0576269695323,0.8021314667742858,1,0,1,1.0,1,1,2025-01-31,0.8607497984335205,3.0,16.0,mobile,iOS,US,affiliate,0,2107,0.08183914625961565,0.02290558330098033,0.018386142151597284,1105.0576269695323,695.9086170161988
v_273,1,2025-01-10 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1451.9973947297572,,0.7760376898833439,1,0,1,0.0,0,0,,,,,mobile,Android,CN,email,0,4461,0.07485054273050991,0.05306755329275703,0.9288595498455656,0.0,0.0
v_274,0,2025-01-08 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,N/A,,0.9572480901455515,0,0,1,0.0,0,0,,,,,desktop,iOS,US,affiliate,1,1439,0.13612665022201778,0.096877245126736,0.0504167736022092,0.0,0.0
v_275,0,2025-01-12 00:00:00,?,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,0.0,0,0,,,,,desktop,Android,UK,email,1,4161,0.19837617789013048,0.07541549479434138,0.784769681824988,0.0,0.0
v_276,1,2025-01-29 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1671.6422583416072,,0.9545784683721126,1,0,1,1.0,0,0,,,,,mobile,Windows,TH,affiliate,0,3844,0.013086254209796203,0.07559002490055829,0.3235304124854915,0.0,0.0
v_277,0,2025-01-13 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,mobile,Windows,TH,google,0,2283,0.032461538235306835,0.010002764696084418,0.712137045880605,0.0,0.0
v_278,1,2025-01-17 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1173.6932570996385,,1.1398239551353881,1,0,1,0.0,0,0,,,,,mobile,iOS,US,facebook,0,4962,0.08385800609654387,0.03162692111053301,0.0949652752283765,0.0,0.0
v_279,1,2025-01-20 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1230.6118614687591,,0.8621621078678927,1,0,1,1.0,0,0,,,,,desktop,Windows,IN,affiliate,0,158,0.08651370698896643,0.07052565364062843,0.6821916892550988,0.0,0.0
v_280,1,2025-01-29 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1777.32511222343,1818.24787888543,1.0149278501182926,0,1,1,1.0,1,1,2025-02-10,0.746243503918111,11.0,12.0,mobile,Android,TH,facebook,1,3542,0.06406286327861742,0.04987303357038575,0.6171059444286563,1818.24787888543,1094.7861759585107
v_281,0,2025-01-22 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1587,,1.1300256764133825,0,0,1,0.0,0,0,,,,,mobile,Android,UK,direct,0,4336,0.16815926484794802,0.09779257254826197,0.4741642962719864,0.0,0.0
v_282,1,2025-01-23 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1810.7662862325185,1744.797955050279,0.8721000144466997,0,1,1,1.0,1,1,2025-02-06,0.4553757291454591,13.0,14.0,mobile,Windows,RU,email,0,3418,0.19934747469490666,0.07303886192408536,0.7704472210739898,1744.797955050279,1033.425784825442
v_283,0,2025-01-12 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,mobile,MacOS,TH,facebook,0,1128,0.18682207050687238,0.07084945232329168,0.3072389618477205,0.0,0.0
v_284,1,2025-01-28 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,721.7117496477348,,1.044301975760832,1,0,1,0.0,0,0,,,,,mobile,Windows,TH,google,0,827,0.1048675597427218,0.019570356761340446,0.1141399693096321,0.0,0.0
v_285,0,2025-01-20 00:00:00,1001,BKK,CNX,bus,59,126,1276,1427.3555404934627,1276,,0.8939608694543363,0,0,1,1.0,1,0,,,,,desktop,iOS,TH,affiliate,1,1902,0.19136752648317404,0.0236289082932967,0.4774161894803537,0.0,0.0
v_286,1,2025-01-07 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1702.7115379212041,,0.9100349168822148,0,1,1,0.0,0,0,,,,,mobile,Windows,IN,affiliate,0,4582,0.02873290374596793,0.020483006470600338,0.25426123144486457,0.0,0.0
v_287,1,2025-01-04 00:00:00,1010,KOH,BKK,ferry,211,293,796,691.0948809820336,822.4926277128146,,1.1901298220355316,0,1,1,0.0,0,0,,,,,desktop,iOS,TH,direct,0,4087,0.09928392068638311,0.05522417891442389,0.2007709747566786,0.0,0.0
v_288,0,2025-01-22 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,609,,0.9572480901455515,0,0,1,0.0,0,0,,,,,mobile,MacOS,UK,direct,1,4707,0.12463349728028661,0.08215158638721745,0.4695186653456337,0.0,0.0
v_289,0,2025-01-18 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,609,,0.9572480901455515,0,0,1,1.0,1,0,,,,,mobile,Windows,US,facebook,0,1214,0.11770963128741185,0.041638803404472825,0.6103774953183276,0.0,0.0
v_290,0,2025-01-07 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,mobile,iOS,CN,facebook,0,4705,0.04788820357412165,0.033802463500047175,0.5035469815118861,0.0,0.0
v_291,1,2025-01-24 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,725.9084286783794,,0.9033020662885721,1,0,1,0.0,0,0,,,,,desktop,Windows,CN,facebook,0,4558,0.11860545340175933,0.02663545581523225,0.059587097353143714,0.0,0.0
v_292,0,2025-01-23 00:00:00,1008,CNX,DMK,ferry,234,706,849,803.6164819825377,849,,1.0564741005628708,0,0,1,0.0,0,0,,,,,desktop,Android,US,facebook,1,64,0.01971853906787555,0.04580140968361884,0.5117074471147008,0.0,0.0
v_293,0,2025-01-19 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,N/A,,0.8429906246353076,0,0,1,0.0,0,0,,,,,mobile,Android,US,facebook,0,3597,0.04834994871911404,0.03322935362444216,0.11354064232628669,0.0,0.0
v_294,0,2025-01-07 00:00:00,1003,BKK,HKT,taxi,144,891,1632,1871.0397879618777,1632,,0.8722422743226302,0,0,1,0.0,0,0,,,,,mobile,Windows,TH,google,0,3470,0.024665630743028914,0.025289836589715155,0.12694441375497267,0.0,0.0
v_295,1,2025-01-26 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,657.6489912457938,,0.7391892452280956,1,0,1,0.0,0,0,,,,,mobile,Windows,UK,affiliate,0,3545,0.042275792936850506,0.014987429959802,0.3311464891641498,0.0,0.0
v_296,0,2025-01-15 00:00:00,1007,DMK,CNX,bus,299,701,1734,1751.1837043552189,1734,,0.9901873776506241,0,0,1,0.0,0,0,,,,,desktop,Windows,CN,email,1,2506,0.05501555884037746,0.01872691038688823,0.1790316374415838,0.0,0.0
v_297,1,2025-01-15 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,586.9072936277756,,0.9225219801603983,1,0,1,1.0,0,0,,,,,desktop,Windows,CN,facebook,0,4499,0.14874623352799493,0.05408834290459701,0.6307174444919292,0.0,0.0
v_298,0,2025-01-11 00:00:00,1011,BKK,SML,flight,286,796,750,889.6896099223678,750,,0.8429906246353076,0,0,1,1.0,1,0,,,,,desktop,Android,UK,email,1,2330,0.04443285659944481,0.09614772671673112,0.890138053446914,0.0,0.0
v_299,1,2025-01-03 00:00:00,1005,BKK,PTY,van,236,296,1587,1404.3928674585698,1837.524651348548,,1.3084121216549514,0,1,1,1.0,1,0,,,,,desktop,MacOS,TH,direct,0,1797,0.03423833316856047,0.046817663377138864,0.3543771829861353,0.0,0.0
v_300,1,2025-01-19 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1521.1145227405673,,0.7325981311576014,1,0,1,0.0,0,0,,,,,mobile,MacOS,RU,affiliate,0,4805,0.058362703155115624,0.05257247530087187,0.04331527325431195,0.0,0.0
v_301,1,2025-01-27 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,530.6369570347715,,0.8340742424994779,1,0,1,,0,0,,,,,mobile,Android,RU,google,0,57,0.10760449249090792,0.03593660733635766,0.006464357789710551,0.0,0.0
v_302,0,2025-01-06 00:00:00,1004,HKT,BKK,van,46,363,280,226.30546336112988,280,,1.2372657550612747,0,0,1,0.0,0,0,,,,,mobile,iOS,US,google,1,1088,0.18034918510911194,0.027666487207996037,0.022564511705347234,0.0,0.0
v_303,1,2025-01-28 00:00:00,1006,PTY,BKK,van,297,767,609,636.1987098949452,552.738862396361,,0.8688148117867673,1,0,1,0.0,0,0,,,,,desktop,Android,TH,google,0,1901,0.0477424696105071,0.03221713248361596,0.3064154493510364,0.0,0.0
v_304,0,2025-01-29 00:00:00,1009,BKK,KOH,bus,293,150,1740,2076.3286965215243,1740,,0.8380176043008142,0,0,1,0.0,0,0,,,,,desktop,Windows,CN,google,0,1809,0.07847134354900243,0.06443554864263232,0.3874512959225387,0.0,0.0
v_305,0,2025-01-08 00:00:00,1002,CNX,BKK,bus,255,234,1194,1029.7145026753078,1194,1240.0781310623925,1.1595447057391743,0,0,1,1.0,1,1,2025-01-20,0.2132617823620482,23.0,12.0,desktop,MacOS,CN,google,0,3290,0.06457202974897866,0.08917771620649094,0.04922091454076161,1240.0781310623925,769.8099805617601
